position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
554	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	0bX59BhPafw	2017-01-07T04:06:39.000Z	2017-01-07 05:06:39	Crash and burn lyrics Jesse McCartney		22	People & Blogs	PT3M21S	201	2d	sd	false	1	0	0	0	0	0
555	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	t9Dr6CYsKUo	2017-01-07T04:06:38.000Z	2017-01-07 05:06:38	Steve Aoki vs Dimitri Vegas & Like Mike We Are Legend original mix		22	People & Blogs	PT4M	4	2d	sd	false	1	4	0	0	0	0
556	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	y1oSHH_H_qs	2017-01-07T04:06:38.000Z	2017-01-07 05:06:38	Something About Her Bryson Tiller x TRAPSOUL Type Beat		22	People & Blogs	PT4M34S	274	2d	sd	false	1	11	1	0	0	0
557	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	BSvUAXZ9z2I	2017-01-07T04:06:42.000Z	2017-01-07 05:06:42	Crash & Burn Jesse McCartney lyrics		22	People & Blogs	PT3M22S	202	2d	sd	false	1	1	0	0	0	0
558	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	AW_dVX_YOco	2017-01-07T04:06:41.000Z	2017-01-07 05:06:41	Silent Night Stevie Nicks		22	People & Blogs	PT4M44S	284	2d	sd	false	1	0	0	0	0	0
559	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	h8ojLWJ8Q8w	2017-01-07T04:06:40.000Z	2017-01-07 05:06:40	Sigma Nobody To Love Tez Cadey Remix 2		22	People & Blogs	PT5M11S	311	2d	sd	false	1	5	0	0	0	0
560	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Im8IA2xKJKw	2017-01-07T04:06:40.000Z	2017-01-07 05:06:40	Shuffle Шафл dance tez cadey seve		22	People & Blogs	PT58S	58	2d	sd	false	1	2	0	0	0	0
561	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	_XB16GrpfWA	2017-01-07T04:06:39.000Z	2017-01-07 05:06:39	Shakira vs Pretenders Tomando Notas		22	People & Blogs	PT1M29S	89	2d	sd	false	1	1	0	0	0	0
562	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Q5l3vA7_jAk	2017-01-07T04:06:38.000Z	2017-01-07 05:06:38	Crash Burn Jesse McCartney lyrics		22	People & Blogs	PT3M22S	202	2d	sd	false	1	2	0	0	0	0
563	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	C0LMw1bhJv8	2017-01-07T04:06:38.000Z	2017-01-07 05:06:38	Shadow ~ 6LACK x Bryson Tiller Type Beat prod 408		22	People & Blogs	PT3M17S	197	2d	sd	false	1	10	0	0	0	0
564	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	dwXVlM3XGnI	2017-01-07T04:06:37.000Z	2017-01-07 05:06:37	Show You Off Live Dan+Shay		22	People & Blogs	PT2M50S	170	2d	sd	false	1	0	0	0	0	0
565	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Wgtbek8o-aI	2017-01-07T04:06:57.000Z	2017-01-07 05:06:57	Seven Days of Gavin DeGraw Touring with Andy Grammer		22	People & Blogs	PT1M10S	70	2d	sd	false	1	2	0	0	0	0
566	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	bxOz-3v6bP4	2017-01-07T04:06:55.000Z	2017-01-07 05:06:55	Serum Tutorial Bassjackers Big Room Electro Lead		22	People & Blogs	PT11M50S	710	2d	sd	false	1	6	0	0	0	0
567	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	0WacMcu3OUI	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	Seve Tez Cadey Concert Klingande Lille		22	People & Blogs	PT32S	32	2d	sd	false	1	3	0	0	0	0
568	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	75gI2DnWZJE	2017-01-07T04:06:58.000Z	2017-01-07 05:06:58	Sekai No Owari Mr Heartache feat Owl City INSTRUMENTAL		22	People & Blogs	PT3M55S	235	2d	sd	false	1	93	6	0	0	0
569	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Khg0V8IhlW8	2017-01-07T04:06:58.000Z	2017-01-07 05:06:58	Secret Word with Kristen Wiig SNL		22	People & Blogs	PT5M46S	346	2d	sd	false	1	12	0	0	0	0
570	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	VtnYZvGLr9A	2017-01-07T04:06:57.000Z	2017-01-07 05:06:57	Secret Service FRESH PERSPECTIVES		22	People & Blogs	PT2M54S	174	2d	sd	false	1	0	0	0	0	0
571	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ejBSAcTGz1w	2017-01-07T04:06:56.000Z	2017-01-07 05:06:56	Sandeep Parikh LTASMI Extra! the things about steph is		22	People & Blogs	PT30S	30	2d	sd	false	1	0	0	0	0	0
572	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	B2V2fr1dTGI	2017-01-07T04:06:56.000Z	2017-01-07 05:06:56	Sandeep Parikh LTASMI Extra! shower		22	People & Blogs	PT16S	16	2d	sd	false	1	0	0	0	0	0
573	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	AgJNMtWWM5Q	2017-01-07T04:06:55.000Z	2017-01-07 05:06:55	Colton Haynes Good To Be Alive by Andy Grammer		22	People & Blogs	PT16S	16	2d	sd	false	1	0	0	0	0	0
574	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	t_7-2JYAMx4	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	Save Tez Cadey		22	People & Blogs	PT1M45S	105	2d	sd	false	1	4	0	0	0	0
575	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Qisl4ZZe55s	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	SAMPLE TUESDAY #21 OTTO KNOWS MILLION VOICES		22	People & Blogs	PT1M26S	86	2d	sd	false	1	0	0	0	0	0
576	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	p9MlEhmjsq4	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	R3hab & Bassjackers Raise Those Hands Original Mix		22	People & Blogs	PT5M4S	304	2d	sd	false	1	0	0	0	0	0
577	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	WEyBB2HS2O8	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	R3hab & Bassjackers Raise Those Hands Original Mix 3		22	People & Blogs	PT5M3S	303	2d	sd	false	1	0	0	0	0	0
578	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	8HTnURezUMA	2017-01-07T04:06:53.000Z	2017-01-07 05:06:53	R3hab & Bassjackers Raise Those Hands Original Mix 2		22	People & Blogs	PT5M3S	303	2d	sd	false	1	0	0	0	0	0
579	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	YeykLifiVjI	2017-01-07T04:06:52.000Z	2017-01-07 05:06:52	Ramin Djawadi Game Of Thrones Dimitri Vegas & Like Mike Remix		22	People & Blogs	PT3M40S	220	2d	sd	false	1	76	1	0	0	0
580	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Mui0FdDXTiA	2017-01-07T04:06:51.000Z	2017-01-07 05:06:51	Childish Gambino Ft Beck Silk Pillow instrumental		22	People & Blogs	PT3M45S	225	2d	sd	false	1	0	0	0	0	0
581	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	10nvRePT3G0	2017-01-07T04:06:51.000Z	2017-01-07 05:06:51	R3hab & Bassjackers Raise Those Hands Original Mix 3		22	People & Blogs	PT5M3S	303	2d	sd	false	1	1	0	0	0	0
582	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Vo3QuhwuG9A	2017-01-07T04:07:05.000Z	2017-01-07 05:07:05	Prize4life 7 min		22	People & Blogs	PT7M3S	423	2d	sd	false	1	0	0	0	0	0
583	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	P4J_RUSDSrU	2017-01-07T04:07:04.000Z	2017-01-07 05:07:04	Pesticide Disposal From the Ground Up		22	People & Blogs	PT1M31S	91	2d	sd	false	1	0	0	0	0	0
584	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	P9HxSF3I06E	2017-01-07T04:07:02.000Z	2017-01-07 05:07:02	Pretenders Have Yourself a Merry Little Christmas		22	People & Blogs	PT4M24S	264	2d	sd	false	1	0	0	0	0	0
585	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	FC4Y-hiof0Q	2017-01-07T04:07:01.000Z	2017-01-07 05:07:01	Partner in Crime Live Dan + Shay		22	People & Blogs	PT3M30S	210	2d	sd	false	1	0	0	0	0	0
586	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	MVczepKX8ps	2017-01-07T04:07:00.000Z	2017-01-07 05:07:00	PnB Rock & Fetty Wap Things You Like Official Audio		22	People & Blogs	PT3M47S	227	2d	sd	false	1	1	0	0	0	0
587	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	sfNzJxK_hZ4	2017-01-07T04:06:59.000Z	2017-01-07 05:06:59	Partner in Crime Dan + Shay		22	People & Blogs	PT4M14S	254	2d	sd	false	1	0	0	0	0	0
588	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	e7pxC-jJUk8	2017-01-07T04:06:56.000Z	2017-01-07 05:06:56	PnB Rock & Fetty Wap Spend The Night Official Audio		22	People & Blogs	PT3M51S	231	2d	sd	false	1	0	0	0	0	0
589	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	LsX3uU6js6M	2017-01-07T04:06:55.000Z	2017-01-07 05:06:55	PnB Rock & Fetty Wap Hood Rich Official Audio		22	People & Blogs	PT3M12S	192	2d	sd	false	1	2	0	0	0	0
590	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	dTB6QBdRfKk	2017-01-07T04:06:54.000Z	2017-01-07 05:06:54	Budweiser USA Musical Buds Happy Holidays from Budweiser		22	People & Blogs	PT46S	46	2d	sd	false	1	0	0	0	0	0
591	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	EUTTlM6Qt_8	2017-01-07T04:06:52.000Z	2017-01-07 05:06:52	Over 3 million visitors, over 3 million voices against corruption		22	People & Blogs	PT2M40S	160	2d	sd	false	1	0	0	0	0	0
592	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	9xvurTz97ds	2017-01-07T04:06:51.000Z	2017-01-07 05:06:51	PHM0505 08 Destiny s Child Cater 2 U Karaoke		22	People & Blogs	PT4M29S	269	2d	sd	false	1	1	0	0	0	0
593	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	bP4TY5IpJb0	2017-01-07T04:07:15.000Z	2017-01-07 05:07:15	Out Here by Dan + Shay		22	People & Blogs	PT4M34S	274	2d	sd	false	1	0	0	0	0	0
594	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	jBgNhDcwVLc	2017-01-07T04:07:15.000Z	2017-01-07 05:07:15	ＢＯＭＢＳＨＥＬＬ ＢＬＯＮＤＥ		22	People & Blogs	PT24S	24	2d	sd	false	1	0	0	0	0	0
595	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	RVFSU8j_1Pw	2017-01-07T04:07:14.000Z	2017-01-07 05:07:14	Out Here Dan + Shay		22	People & Blogs	PT3M11S	191	2d	sd	false	1	0	0	0	0	0
596	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	s-8W8dg9J7k	2017-01-07T04:07:14.000Z	2017-01-07 05:07:14	Owl City Oreo Wonderfilled Combined Version Lyrics on Screen		22	People & Blogs	PT1M53S	113	2d	sd	false	1	0	0	0	0	0
597	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	cBLit2I9TBw	2017-01-07T04:07:13.000Z	2017-01-07 05:07:13	Owl City Ridiculously Happy feat Twilight Meadow		22	People & Blogs	PT3M52S	232	2d	sd	false	1	2	0	0	0	0
598	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	8dQT8Ld32OY	2017-01-07T04:07:14.000Z	2017-01-07 05:07:14	Owl City Paper Tigers Lyrics		22	People & Blogs	PT3M37S	217	2d	sd	false	1	0	0	0	0	0
599	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	LRqagZ7FEZ8	2017-01-07T04:07:13.000Z	2017-01-07 05:07:13	Otto Knows Not Alone Speed up Bass Boosted		22	People & Blogs	PT2M43S	163	2d	sd	false	1	0	0	0	0	0
600	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	5EjX0zhK3s0	2017-01-07T04:07:13.000Z	2017-01-07 05:07:13	Owl City In Christ Alone I Stand		22	People & Blogs	PT3M32S	212	2d	sd	false	1	0	0	0	0	0
601	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	fGULH2FTbZQ	2017-01-07T04:07:12.000Z	2017-01-07 05:07:12	Owl City In Christ Alone WITH LYRICS!		22	People & Blogs	PT3M29S	209	2d	sd	false	1	0	0	0	0	0
602	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	mPPT14axm_U	2017-01-07T04:07:12.000Z	2017-01-07 05:07:12	Owl City In Christ Alone Full Song 2010 w lyrics by Adam Young		22	People & Blogs	PT3M29S	209	2d	sd	false	1	0	0	0	0	0
603	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ycdjVbCIgzw	2017-01-07T04:07:11.000Z	2017-01-07 05:07:11	Owl City Humbug OFFICIAL AUDIO		22	People & Blogs	PT4M29S	269	2d	sd	false	1	0	0	0	0	0
604	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	SG8JoBH18vg	2017-01-07T04:07:08.000Z	2017-01-07 05:07:08	Owl City Here s Hope lyrics NEW SONG 2012		22	People & Blogs	PT3M13S	193	2d	sd	false	1	0	0	0	0	0
605	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ziIsgP0ZGOA	2017-01-07T04:07:07.000Z	2017-01-07 05:07:07	Owl City Fireflies rock version		22	People & Blogs	PT3M25S	205	2d	sd	false	1	0	0	0	0	0
606	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	qnDz1SAzqGU	2017-01-07T04:07:06.000Z	2017-01-07 05:07:06	blackbird jesse mccartney		22	People & Blogs	PT2M32S	152	2d	sd	false	1	0	0	0	0	0
607	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Bf6ghr1_Bp4	2017-01-07T04:07:23.000Z	2017-01-07 05:07:23	Owl City Enchanted cover + lyrics		22	People & Blogs	PT5M2S	302	2d	sd	false	1	1	0	0	0	0
608	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	RKQp7j8vE1g	2017-01-07T04:07:22.000Z	2017-01-07 05:07:22	Owl City Beautiful Mystery		22	People & Blogs	PT4M7S	247	2d	sd	false	1	2	0	0	0	0
609	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	4WrC5c9OjTk	2017-01-07T04:07:21.000Z	2017-01-07 05:07:21	NORDIC COUNTRIES Top 10 week 27 2015		22	People & Blogs	PT2M18S	138	2d	sd	false	1	0	0	0	0	0
610	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	oxnAicQE_OI	2017-01-07T04:07:20.000Z	2017-01-07 05:07:20	Otto Knows x Brännbollsyran 2016		22	People & Blogs	PT44S	44	2d	sd	false	1	1	0	0	0	0
611	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Lcd73isOh1A	2017-01-07T04:07:18.000Z	2017-01-07 05:07:18	Bill Bennett at Values Voter Summit		22	People & Blogs	PT3M8S	188	2d	sd	false	1	0	0	0	0	0
612	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	majvxq-kzfI	2017-01-07T04:07:17.000Z	2017-01-07 05:07:17	Bennett s Bottom Line Get Spending Under Control		22	People & Blogs	PT44S	44	2d	sd	false	1	0	0	0	0	0
613	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	UOQMtqlPV5M	2017-01-07T04:07:15.000Z	2017-01-07 05:07:15	Bennett Campus Center		22	People & Blogs	PT49S	49	2d	sd	false	1	0	0	0	0	0
614	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	KSevdyyHcBA	2017-01-07T04:07:13.000Z	2017-01-07 05:07:13	Newest AT&T Commercials All In One It s Not Complicated		22	People & Blogs	PT3M47S	227	2d	sd	false	1	0	0	0	0	0
615	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	_enhQwh-Bu8	2017-01-07T04:07:12.000Z	2017-01-07 05:07:12	Benedict Cumberbatch and Beck Bennett SNL 720p		22	People & Blogs	PT53S	53	2d	sd	false	1	0	0	0	0	0
616	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	6WTnzXlZmKM	2017-01-07T04:07:11.000Z	2017-01-07 05:07:11	Otto Knows feat Avicii Back Where I Belong B3nte Remix		22	People & Blogs	PT3M46S	226	2d	sd	false	1	0	0	0	0	0
617	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	mD4_e-xn_e4	2017-01-07T04:07:10.000Z	2017-01-07 05:07:10	my roommate is gay!!$ !		22	People & Blogs	PT2M18S	138	2d	sd	false	1	0	0	0	0	0
618	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	K5zC1iiSDc0	2017-01-07T04:07:08.000Z	2017-01-07 05:07:08	My perfect marriage proposal at Canaan Smith and Dan+Shay Concert		22	People & Blogs	PT1M43S	103	2d	sd	false	1	4	0	0	0	0
619	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	4LSibqNJdFI	2017-01-07T04:07:07.000Z	2017-01-07 05:07:07	MSP Lyric Prank Dan + Shay From The Ground Up		22	People & Blogs	PT2M36S	156	2d	sd	false	1	0	0	0	0	0
620	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ftEsHKe273g	2017-01-07T04:07:28.000Z	2017-01-07 05:07:28	More Theatre of Life Gay Witchcraft		22	People & Blogs	PT5M50S	350	2d	sd	false	1	0	0	0	0	0
621	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Tb4MtBcFD70	2017-01-07T04:07:27.000Z	2017-01-07 05:07:27	More Theatre of Life Breaking Bad Spoiler! fa46153a 48f3 4453 859b 5cd452eaa135		22	People & Blogs	PT4M31S	271	2d	sd	false	1	3	0	0	0	0
622	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	P0fByD0vQvI	2017-01-07T04:07:26.000Z	2017-01-07 05:07:26	OTTO KNOWS MILLION VOICES DIMITRI VANGELIS & WYMAN REMIX		22	People & Blogs	PT5M8S	308	2d	sd	false	1	2	0	0	0	0
623	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	IR9lxGkm4nY	2017-01-07T04:07:25.000Z	2017-01-07 05:07:25	Million voices Norbert Hocke Germany		22	People & Blogs	PT28S	28	2d	sd	false	1	0	0	0	0	0
624	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	IXBJ8OmEwno	2017-01-07T04:07:24.000Z	2017-01-07 05:07:24	Million voices Burghard Naumann Germany		22	People & Blogs	PT23S	23	2d	sd	false	1	0	0	0	0	0
625	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	p1l17ZBDCwo	2017-01-07T04:07:23.000Z	2017-01-07 05:07:23	Otto Knows Million Voices BKID Remix		22	People & Blogs	PT3M51S	231	2d	sd	false	1	1	0	0	0	0
626	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	EngxTdH4Uc0	2017-01-07T04:07:22.000Z	2017-01-07 05:07:22	Otto Knows Dying For You Remake		22	People & Blogs	PT2M25S	145	2d	sd	false	1	0	0	0	0	0
627	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	k3MORYaZ1d0	2017-01-07T04:07:22.000Z	2017-01-07 05:07:22	Messed Up Dan + Shay		22	People & Blogs	PT3M46S	226	2d	sd	false	1	0	0	0	0	0
628	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	AYh1s3d0Xxk	2017-01-07T04:07:21.000Z	2017-01-07 05:07:21	Ben Howard Wildest Moments Acoustic Jessie Ware Cover		22	People & Blogs	PT2M39S	159	2d	sd	false	1	2	0	0	0	0
629	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	GoAJGyckYsk	2017-01-07T04:07:21.000Z	2017-01-07 05:07:21	Messed Up by Dan + Shay		22	People & Blogs	PT3M26S	206	2d	sd	false	1	1	0	0	0	0
630	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	T61-qv3oyiY	2017-01-07T04:07:19.000Z	2017-01-07 05:07:19	Nightcore Up All Night Owl City Ultraviolet EP		22	People & Blogs	PT2M46S	166	2d	sd	false	1	0	0	0	0	0
631	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	wY15TWMJ2og	2017-01-07T04:07:18.000Z	2017-01-07 05:07:18	Ben Howard The Burren 2		22	People & Blogs	PT4M52S	292	2d	sd	false	1	0	0	0	0	0
632	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Yr7yKogG5mI	2017-01-07T04:07:18.000Z	2017-01-07 05:07:18	Martin Garrix & Bassjackers Animals remix		22	People & Blogs	PT29S	29	2d	sd	false	1	0	0	0	0	0
633	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	A7rF8-O56VQ	2017-01-07T04:07:17.000Z	2017-01-07 05:07:17	My Baby Fetty wap Snippet		22	People & Blogs	PT1M5S	65	2d	sd	false	1	4	0	0	0	0
634	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	_zxBlOvTp7s	2017-01-07T04:07:22.000Z	2017-01-07 05:07:22	Ben Howard Out The Blue Sub Focus Cover		22	People & Blogs	PT2M12S	132	2d	sd	false	1	4	0	0	0	0
635	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	9nH6ydaIoTM	2017-01-07T04:07:21.000Z	2017-01-07 05:07:21	Million Voices Otto Knows Acoustic Cover		22	People & Blogs	PT3M5S	185	2d	sd	false	1	1	0	0	0	0
636	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ojFDLfHXDO4	2017-01-07T04:07:21.000Z	2017-01-07 05:07:21	Magnetic Festival Bassjackers 19 12 2014 Laser show		22	People & Blogs	PT2M30S	150	2d	sd	false	1	1	0	0	0	0
637	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	FWRBPj_dVQk	2017-01-07T04:07:19.000Z	2017-01-07 05:07:19	Ben Howard Old Pine Peking Duk Remix 2		22	People & Blogs	PT4M7S	247	2d	sd	false	1	0	0	0	0	0
638	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Mb_C8LNaeyQ	2017-01-07T04:07:19.000Z	2017-01-07 05:07:19	Luke Bryan, Dan + Shay, and Others Play Jelly Bean Roulette		22	People & Blogs	PT2M41S	161	2d	sd	false	1	0	0	0	0	0
639	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	GQFCXmmGHkU	2017-01-07T04:07:18.000Z	2017-01-07 05:07:18	Meeting Hozier at Red Rocks		22	People & Blogs	PT1M37S	97	2d	sd	false	1	0	0	0	0	0
640	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	vtfzDGE4eB8	2017-01-07T04:07:18.000Z	2017-01-07 05:07:18	Lipstick Dan+Shay Cover		22	People & Blogs	PT3M32S	212	2d	sd	false	1	0	0	0	0	0
641	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	oHwZOCGi2x4	2017-01-07T04:07:16.000Z	2017-01-07 05:07:16	Les Paul s 72nd Birthday Party rare footage ft Jeff Beck, Jimmy Page, Rick Derringer, Tony Bennett		22	People & Blogs	PT1M40S	100	2d	sd	false	1	22	0	0	0	0
642	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	6xuvM6DPxns	2017-01-07T04:07:16.000Z	2017-01-07 05:07:16	Loso Loaded Run Ya Bands Up ft Fetty Wap & PnB Rock		22	People & Blogs	PT4M10S	250	2d	sd	false	1	6	0	0	0	0
643	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	7DO0j-M8P2s	2017-01-07T04:07:53.000Z	2017-01-07 05:07:53	KUNZE What You Do To Me Dan + Shay Cover		22	People & Blogs	PT4M21S	261	2d	sd	false	1	0	0	0	0	0
644	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	RHTY43khP5A	2017-01-07T04:07:51.000Z	2017-01-07 05:07:51	Bassjackers Fireflies Live @ Label Charlotte 9 17 16		22	People & Blogs	PT48S	48	2d	sd	false	1	0	0	0	0	0
645	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	zerdCm2TyAc	2017-01-07T04:07:50.000Z	2017-01-07 05:07:50	KSHMR & Bassjackers ft Sirah Memories Mike Prado Remix		22	People & Blogs	PT4M23S	263	2d	sd	false	1	0	0	0	0	0
646	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	UlzTDW1XFoQ	2017-01-07T04:07:48.000Z	2017-01-07 05:07:48	KSHMR & Bassjackers Ft Sirah Memories Monolix & The MNML Attack Remix		22	People & Blogs	PT5M30S	330	2d	sd	false	1	3	1	0	0	0
647	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	2DONg5l2jxs	2017-01-07T04:07:47.000Z	2017-01-07 05:07:47	KSHMR & Bassjackers Ft Sirah Memories Monolix & The MNML Attack Remix		22	People & Blogs	PT5M30S	330	2d	sd	false	1	3	1	0	0	0
648	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	7ZB_mz6gsKI	2017-01-07T04:07:45.000Z	2017-01-07 05:07:45	KSHMR & Bassjackers Memories Crisis Era Remix		22	People & Blogs	PT5M4S	304	2d	sd	false	1	1	0	0	0	0
649	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ysBd2tan_RY	2017-01-07T04:07:43.000Z	2017-01-07 05:07:43	KSHMR & Bassjackers Memories Crisis Era Remix		22	People & Blogs	PT5M4S	304	2d	sd	false	1	0	0	0	0	0
650	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	uuophxyc97A	2017-01-07T04:07:42.000Z	2017-01-07 05:07:42	Kc & Jojo All My Life live		22	People & Blogs	PT3M44S	224	2d	sd	false	1	4	0	0	0	0
651	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	uyaHaS9fBPY	2017-01-07T04:07:41.000Z	2017-01-07 05:07:41	Balls Out The Movie What s Your Favorite Sports Movie		22	People & Blogs	PT2M2S	122	2d	sd	false	1	0	0	0	0	0
652	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	s5Xwn4z4g3Y	2017-01-07T04:07:40.000Z	2017-01-07 05:07:40	Ben Howard I Forget Where We Were YouTube 94427fd8 f90f 48fe ac75 9206dcc14eff		22	People & Blogs	PT5M24S	324	2d	sd	false	1	0	0	0	0	0
653	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Ricyu050XVk	2017-01-07T04:07:38.000Z	2017-01-07 05:07:38	Juliana Love Is All Tez Cadey Edit 4		22	People & Blogs	PT4M39S	279	2d	sd	false	1	0	0	0	0	0
